stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding                                                                                                                                                                                                                       
10204,,Zarzalejo,,40.538710,-4.158180,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
10205,,Robledo de Chavela,,40.520802,-4.246774,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                            
10206,,Santa Maria de La Alameda-Peguerinos,,40.568937,-4.269332,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                          
10209,,El Pimpollar,,40.5675870,-4.2835410,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
10207,,Las Navas del Marques,,40.5892050,-4.3622590,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                       
10208,,Navalperal,,40.5911520,-4.4083820,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
10300,,Herradon-La Canyada,,40.5992750,-4.4950390,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                         
18101,,Madrid-Sol,,40.4168778,-3.7032107,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
97201,,Madrid-Ramon Y Cajal,,40.4882980,-3.6946827,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
97200,,Mirasierra-Paco de Lucia,,40.499662,-3.709016,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                      
97100,,Pitis,,40.4954011,-3.7260638,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                       
10101,,Las Matas,,40.5523275,-3.8967651,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
10103,,Torrelodones,,40.5745499,-3.9565955,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
10104,,Galapagar-La Navata,,40.6002664,-3.9822646,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                         
10302,,Guimorcondo,,40.6490620,-4.6149870,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                 
12100,,Segovia,,40.9340300,-4.1136500,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
12001,,Los Negrales,,40.6385681,-4.0220307,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
12002,,Alpedrete-Mataespesa,,40.6580931,-4.0350813,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
12004,,Collado Mediano,,40.6927600,-4.0359164,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                             
12005,,Los Molinos-Guadarrama,,40.7066368,-4.0673999,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                      
12006,,Cercedilla,,40.7375282,-4.0664502,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
12007,,Tablada,,40.7056480,-4.1253100,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
12008,,Gudillos,,40.7169140,-4.1576810,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
12009,,San Rafael,,40.7149440,-4.1814300,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
12010,,El Espinar,,40.7408520,-4.1894820,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
12011,,Los Angeles de San Rafael,,40.7779090,-4.2069330,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                   
12012,,Otero-Herreros,,40.8009700,-4.2035040,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                              
12013,,Ortigosa del Monte,,40.8327710,-4.1680940,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                          
12014,,Navas de Riofrio- La Losa,,40.8566730,-4.1411030,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                   
10409,,Arevalo,,41.0471230,-4.7019880,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
10501,,Pozaldez,,41.3679200,-4.8360010,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
10502,,Matapozuelos,,41.4227940,-4.8010250,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
10503,,Valdestillas,,41.4887290,-4.7729370,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
10504,,Viana,,41.5240700,-4.7544890,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                       
82100,,Soria,,41.7547540,-2.4765370,,,,,Europe/Madrid,1                                                                                                                                                                                                                                                                                                       
84104,,Quintana Redonda,,41.6397260,-2.6096820,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                            
84103,,Tardelcuende,,41.5935250,-2.6393370,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
84101,,Almazan,,41.4890190,-2.5253750,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
70103,,Alcala de Henares,,40.4889113,-3.3662523,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
98003,,Fte de La Mora,,40.4847940,-3.6628860,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                              
70101,,San Fernando Henares,,40.4425370,-3.5344609,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
70102,,Torrejon de Ardoz,,40.4547384,-3.4797415,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
70107,,Alcala Henares-Universidad (apd),,40.5052933,-3.3352443,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                            
70104,,Meco (apd-Cgd),,40.5344356,-3.2990455,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                              
70105,,Azuqueca,,40.5610437,-3.2653569,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
70002,,Asamblea de Mad. Entrevias,,40.3816176,-3.6679819,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                  
70003,,El Pozo,,40.3760524,-3.6562354,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
70005,,Vallecas,,40.3823640,-3.6230420,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
70109,,Santa Eugenia,,40.3869128,-3.6089604,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                               
70100,,Vicalvaro,,40.4012112,-3.5959811,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
70108,,Coslada (apd),,40.4232210,-3.5611137,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                               
70112,,Soto del Henares,,40.4638889,-3.4422222,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                            
70111,,La Garena,,40.4804888,-3.3930758,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
35002,,Fuenlabrada,,40.2833747,-3.7994538,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                 
35005,,Illescas,,40.1208800,-3.8422620,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
37406,,Villanueva de La Serena,,38.9688600,-5.7965000,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                     
37407,,Don Benito,,38.9669500,-5.8629230,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
37409,,Valdetorres,,38.9133010,-6.0694070,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                 
37410,,Guarenya,,38.8967490,-6.1288420,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
37600,,Aljucen,,38.9364140,-6.4079290,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
37611,,Garrovilla-Las Vegas,,38.9157630,-6.4740800,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
37608,,Montijo-El Molino,,38.9139730,-6.6182810,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
37604,,Guadiana del Caudillo,,38.9220990,-6.6899980,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                       
37311,,Cabeza de Buey,,38.7238900,-5.2270670,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                              
37404,,Campanario,,38.8533950,-5.6414150,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
37402,,Castuera,,38.7350210,-5.5416370,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
37400,,Almorchon,,38.6966310,-5.2904960,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
40002,,Calamonte,,38.8869310,-6.3829650,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
40004,,Almendralejo,,38.6846620,-6.3998150,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
40005,,Villafranca de Los Barros,,38.5644020,-6.3520480,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                   
40006,,Los Santos de Maimona,,38.4497240,-6.3617490,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                       
40008,,Zafra Feria,,38.4244030,-6.4100840,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                 
11004,,Magaz,,41.9765610,-4.4321140,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                       
11006,,Quintana del Puente,,42.0799740,-4.1985800,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                         
11009,,Villaquiran,,42.2157170,-3.9993960,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                 
60507,,La Gineta,,39.1116650,-2.0001550,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
60505,,La Roda de Albacete,,39.1995940,-2.1625470,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                         
60503,,Minaya,,39.2407380,-2.3484030,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                      
60402,,Campo de Criptana,,39.3943430,-3.1177460,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
03001,,Mengibar-Artichuela (apd-Cgd),,37.9782190,-3.8033080,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                               
50202,,Almuradiel-Viso del Marques,,38.5142670,-3.5019350,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                 
50200,,Santa Cruz de Mudela,,38.6444280,-3.4514930,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
60207,,El Romeral,,39.6945160,-3.4305020,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
60206,,Tembleque,,39.7229580,-3.4973540,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
65404,,Lampolla-El Perello-Deltebre,,40.8120110,0.70822100,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                
65405,,Lametlla de Mar,,40.8861880,0.80042700,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                             
65420,,L'HOSPITALET DE L'INFANT,,40.9958630,0.92073300,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                    
65403,,Camarles-Deltebre,,40.7747570,0.67164700,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
65401,,Camp-Redo,,40.7591350,0.55583400,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
81106,,Feculas-Navarra,,42.4111480,-2.0981960,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                             
60901,,Caudete,,38.7161630,-0.9597270,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
10603,,Corcos-Aguilarejo,,41.7664460,-4.6234850,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
10604,,Cubillas de Santa Marta,,41.8088610,-4.5797540,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                     
14101,,Monzon de Campos,,42.1055380,-4.5016770,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                            
14117,,El Carrion,,42.1055840,-4.5016860,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                  
14102,,Amusco,,42.1780190,-4.4807430,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                      
14103,,Pinya,,42.2117470,-4.4346890,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                       
14108,,Espinosa de Villagonzalo (apd),,42.4523730,-4.3678110,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                              
14111,,Herrera de Pisuerga,,42.5984770,-4.3166830,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                         
14112,,Alar del Rey-San Quirce,,42.6568370,-4.3113720,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                     
14113,,Mave,,42.7237260,-4.2761600,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                        
14115,,Quintanilla de Las Torres,,42.8190300,-4.2027530,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                   
14206,,Barcena,,43.130561,-4.056662,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                       
14210,,Los Corrales de Buelna,,43.257961,-4.064679,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
14216,,Renedo,,43.355636,-3.953732,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                        
14220,,Malianyo,,43.41664,-3.841901,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                       
14230,,Valdecilla,,43.450492,-3.838889,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
14211,,Las Caldas de Besaya,,43.295518,-4.075294,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                          
15006,,Cisneros,,42.1911200,-4.8502490,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
15014,,Santas Martas,,42.4600040,-5.3867770,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                               
30110,,Salamanca-La Alamedilla,,40.9667630,-5.6563660,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                     
32009,,Moriscos,,41.0116330,-5.5847130,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
32008,,Gomecello,,41.0418590,-5.5415510,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
32007,,Pitiegua,,41.0637410,-5.4741740,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
32006,,El Pedroso de La Armunya,,41.0799010,-5.4060190,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                    
32004,,Cantalapiedra,,41.1335850,-5.1829610,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                               
32003,,Fresno El Viejo,,41.1913510,-5.1380610,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                             
32002,,El Carpio,,41.2154640,-5.1144660,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                   
32001,,Campillo,,41.2595090,-5.0177910,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                    
31200,,Puebla de Sanabria,,42.0457630,-6.6268480,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                          
31002,,Nava del Rey,,41.3347160,-5.0768180,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                
31006,,Toro,,41.5122010,-5.3849530,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                        
31104,,Carbajales de Alba,,41.6815420,-5.9719060,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                          
31106,,Ferreruela de Tabara,,41.7641060,-6.0739000,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                        
31107,,Abejera,,41.8094200,-6.1418510,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                                     
31108,,Sarracin de Aliste,,41.8484970,-6.2051300,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                          
31109,,Cabanyas de Aliste,,41.8545950,-6.2463500,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                          
31112,,Linarejos-Pedroso,,41.9469630,-6.4845410,,,,,Europe/Madrid,2                                                                                                                                                                                                                                                                                           
67200,,Teruel,,40.3410290,-1.1102840,,,,,Europe/Madrid,1                                                                                                                                                                                                                                                                                                      
